Time gripper_l_joint gripper_r_joint yumi_joint_1_l yumi_joint_1_r yumi_joint_2_l yumi_joint_2_r yumi_joint_3_l yumi_joint_3_r yumi_joint_4_l yumi_joint_4_r yumi_joint_5_l yumi_joint_5_r yumi_joint_6_l yumi_joint_6_r yumi_joint_7_l yumi_joint_7_r 
850000000 0.023963 0.00123292 -0.454039 0.987969 -1.46486 -1.43792 0.78697 0.830096 -0.797579 0.79785 0.458983 0.477258 1.20717 1.21865 1.21345 -1.48087 
870000000 0.0240127 0.00123002 -0.453819 0.982305 -1.46496 -1.43834 0.786733 0.829323 -0.797595 0.797872 0.458925 0.476994 1.20719 1.21857 1.21343 -1.47818 
890000000 0.0240613 0.00122703 -0.453604 0.976697 -1.46505 -1.43875 0.786501 0.82856 -0.797611 0.797893 0.458869 0.476734 1.20721 1.21849 1.21341 -1.47551 
910000000 0.0241104 0.00122397 -0.453388 0.971144 -1.46515 -1.43915 0.78627 0.827804 -0.797626 0.797914 0.458812 0.476477 1.20723 1.21841 1.21338 -1.47287 
930000000 0.0241596 0.00122085 -0.453177 0.965647 -1.46524 -1.43955 0.786043 0.827057 -0.797642 0.797935 0.458757 0.476223 1.20725 1.21833 1.21336 -1.47026 
950000000 0.0242079 0.00121764 -0.452968 0.960203 -1.46533 -1.43995 0.78582 0.826319 -0.797656 0.797956 0.458703 0.475972 1.20726 1.21825 1.21334 -1.46767 
970000000 0.0242582 0.00121437 -0.45276 0.954813 -1.46543 -1.44034 0.785594 0.825589 -0.797672 0.797976 0.458648 0.475725 1.20728 1.21817 1.21332 -1.4651 
990000000 0.0243068 0.00121102 -0.452555 0.949477 -1.46552 -1.44073 0.785374 0.824867 -0.797686 0.797995 0.458595 0.47548 1.2073 1.21809 1.2133 -1.46257 
10000000 0.0243564 0.0012076 -0.45235 0.944194 -1.46561 -1.44112 0.785154 0.824153 -0.797701 0.798015 0.458541 0.475238 1.20732 1.21802 1.21328 -1.46005 
30000000 0.0244059 0.00120409 -0.452149 0.938963 -1.4657 -1.4415 0.784939 0.823447 -0.797715 0.798034 0.458489 0.474999 1.20733 1.21794 1.21326 -1.45757 
50000000 0.0244538 0.00120058 -0.451949 0.933784 -1.46579 -1.44187 0.784724 0.822749 -0.79773 0.798053 0.458436 0.474763 1.20735 1.21787 1.21324 -1.4551 
70000000 0.0245048 0.00119687 -0.451753 0.928656 -1.46587 -1.44224 0.784512 0.822058 -0.797744 0.798071 0.458385 0.47453 1.20736 1.21779 1.21322 -1.45266 
90000000 0.0245533 0.00119316 -0.451558 0.923578 -1.46596 -1.44261 0.784305 0.821376 -0.797757 0.798089 0.458335 0.474299 1.20738 1.21772 1.2132 -1.45025 
110000000 0.0246041 0.00118937 -0.451364 0.918551 -1.46605 -1.44298 0.784094 0.820701 -0.797772 0.798107 0.458283 0.474072 1.2074 1.21765 1.21318 -1.44786 
130000000 0.0246527 0.00118549 -0.451173 0.913574 -1.46613 -1.44334 0.783891 0.820034 -0.797785 0.798124 0.458234 0.473847 1.20741 1.21758 1.21316 -1.44549 
150000000 0.0247035 0.00118157 -0.450983 0.908646 -1.46622 -1.44369 0.783685 0.819375 -0.797799 0.798141 0.458184 0.473625 1.20743 1.21751 1.21315 -1.44315 
170000000 0.0247525 0.00117757 -0.450796 0.903766 -1.4663 -1.44405 0.783486 0.818723 -0.797812 0.798158 0.458136 0.473406 1.20744 1.21744 1.21313 -1.44082 
190000000 0.024803 0.00117351 -0.450609 0.898935 -1.46638 -1.4444 0.783284 0.818078 -0.797825 0.798175 0.458087 0.47319 1.20746 1.21737 1.21311 -1.43853 
210000000 0.0248524 0.00116936 -0.450426 0.894152 -1.46646 -1.44474 0.783089 0.817441 -0.797838 0.798191 0.458039 0.472976 1.20747 1.2173 1.21309 -1.43625 
230000000 0.0249031 0.00116517 -0.450243 0.889416 -1.46654 -1.44508 0.782892 0.816811 -0.797851 0.798207 0.457991 0.472766 1.20749 1.21723 1.21307 -1.434 
250000000 0.0249526 0.00116088 -0.450063 0.884727 -1.46662 -1.44542 0.782701 0.816188 -0.797863 0.798222 0.457945 0.472557 1.20751 1.21717 1.21306 -1.43177 
270000000 0.0253445 0.0011566 -0.449883 0.880084 -1.4667 -1.44576 0.782504 0.815572 -0.797876 0.798238 0.457897 0.472352 1.20752 1.2171 1.21304 -1.42956 
290000000 0.0237811 0.00115209 -0.449701 0.875487 -1.46678 -1.44609 0.782306 0.814963 -0.797889 0.798253 0.457852 0.472149 1.20753 1.21703 1.21302 -1.42737 
310000000 0.023763 0.00114761 -0.449528 0.870935 -1.46686 -1.44641 0.782116 0.814361 -0.797903 0.798268 0.457805 0.471948 1.20755 1.21697 1.213 -1.4252 
330000000 0.0238103 0.00114312 -0.449357 0.866429 -1.46694 -1.44674 0.781931 0.813766 -0.797917 0.798282 0.457761 0.47175 1.20756 1.21691 1.21298 -1.42306 
350000000 0.0238613 0.00113848 -0.449191 0.861967 -1.46702 -1.44706 0.781749 0.813178 -0.79793 0.798296 0.457717 0.471555 1.20758 1.21684 1.21296 -1.42094 
370000000 0.0239109 0.00113383 -0.449023 0.857549 -1.46709 -1.44737 0.781567 0.812597 -0.797943 0.79831 0.457673 0.471362 1.20759 1.21678 1.21295 -1.41883 
390000000 0.0239608 0.00112914 -0.44886 0.853175 -1.46716 -1.44769 0.781389 0.812023 -0.797956 0.798324 0.457631 0.471172 1.2076 1.21672 1.21293 -1.41675 
410000000 0.0240107 0.0011244 -0.448696 0.848844 -1.46724 -1.448 0.78121 0.811455 -0.797969 0.798337 0.457587 0.470984 1.20762 1.21666 1.21291 -1.41469 
430000000 0.0240601 0.00111961 -0.448536 0.844556 -1.46731 -1.4483 0.781037 0.810893 -0.797982 0.79835 0.457546 0.470798 1.20763 1.2166 1.2129 -1.41265 
450000000 0.0241105 0.00111478 -0.448376 0.84031 -1.46738 -1.44861 0.780862 0.810339 -0.797995 0.798363 0.457503 0.470615 1.20764 1.21654 1.21288 -1.41063 
470000000 0.0241597 0.00110991 -0.448219 0.836107 -1.46746 -1.44891 0.780692 0.80979 -0.798007 0.798375 0.457463 0.470434 1.20765 1.21648 1.21286 -1.40863 
490000000 0.0242104 0.00110501 -0.448063 0.831944 -1.46753 -1.4492 0.780519 0.809248 -0.79802 0.798387 0.457421 0.470256 1.20767 1.21642 1.21285 -1.40665 
510000000 0.0242591 0.00110011 -0.447907 0.827824 -1.4676 -1.4495 0.780351 0.808712 -0.798033 0.798399 0.457381 0.47008 1.20768 1.21636 1.21283 -1.40469 
530000000 0.0243105 0.0010951 -0.447755 0.823743 -1.46767 -1.44979 0.780185 0.808183 -0.798044 0.798411 0.457341 0.469906 1.20769 1.21631 1.21282 -1.40274 
550000000 0.0243609 0.00109013 -0.447602 0.819703 -1.46774 -1.45007 0.780019 0.807659 -0.798056 0.798423 0.457301 0.469734 1.2077 1.21625 1.2128 -1.40082 
570000000 0.0244109 0.00108511 -0.447453 0.815703 -1.4678 -1.45036 0.779858 0.807142 -0.798067 0.798434 0.457262 0.469564 1.20772 1.21619 1.21279 -1.39892 
590000000 0.0244619 0.00108011 -0.447303 0.811743 -1.46787 -1.45064 0.779694 0.80663 -0.798079 0.798445 0.457223 0.469397 1.20773 1.21614 1.21277 -1.39703 
610000000 0.0245109 0.00107515 -0.447155 0.807822 -1.46794 -1.45091 0.779533 0.806125 -0.798091 0.798455 0.457184 0.469232 1.20774 1.21608 1.21276 -1.39517 
630000000 0.0245623 0.00107008 -0.44701 0.803939 -1.468 -1.45119 0.779376 0.805625 -0.798102 0.798466 0.457146 0.469068 1.20775 1.21603 1.21274 -1.39332 
650000000 0.0246131 0.00106507 -0.446865 0.800096 -1.46807 -1.45146 0.779218 0.805132 -0.798113 0.798476 0.457108 0.468907 1.20776 1.21598 1.21273 -1.39149 
670000000 0.024663 0.00106008 -0.446723 0.79629 -1.46813 -1.45173 0.779065 0.804644 -0.798124 0.798486 0.457071 0.468748 1.20777 1.21592 1.21271 -1.38968 
690000000 0.024714 0.00105511 -0.446581 0.792521 -1.4682 -1.45199 0.778909 0.804162 -0.798135 0.798495 0.457034 0.468591 1.20779 1.21587 1.2127 -1.38789 
710000000 0.0247633 0.00105021 -0.446441 0.78879 -1.46826 -1.45226 0.778757 0.803685 -0.798147 0.798505 0.456997 0.468436 1.2078 1.21582 1.21268 -1.38611 
730000000 0.024815 0.00104522 -0.446303 0.785096 -1.46832 -1.45252 0.778608 0.803214 -0.798157 0.798514 0.456961 0.468282 1.20781 1.21577 1.21267 -1.38436 
750000000 0.024866 0.00104034 -0.446165 0.781439 -1.46838 -1.45277 0.778458 0.802749 -0.798167 0.798523 0.456925 0.46813 1.20782 1.21572 1.21266 -1.38262 
770000000 0.0249162 0.00103551 -0.446029 0.777818 -1.46844 -1.45303 0.778313 0.802289 -0.798177 0.798532 0.45689 0.467981 1.20783 1.21567 1.21264 -1.3809 
790000000 0.0249679 0.0010307 -0.445894 0.774232 -1.46851 -1.45328 0.778165 0.801834 -0.798187 0.79854 0.456854 0.467833 1.20784 1.21562 1.21263 -1.37919 
810000000 0.0251295 0.00102597 -0.445753 0.770683 -1.46857 -1.45352 0.778007 0.801384 -0.798199 0.798549 0.456818 0.467686 1.20785 1.21558 1.21261 -1.37751 
830000000 0.0237461 0.00102125 -0.445621 0.767167 -1.46863 -1.45377 0.777862 0.80094 -0.798209 0.798557 0.456783 0.467542 1.20786 1.21553 1.2126 -1.37584 
850000000 0.0237792 0.00101657 -0.445495 0.763687 -1.46869 -1.45401 0.777722 0.800502 -0.79822 0.798565 0.45675 0.467399 1.20787 1.21548 1.21259 -1.37419 
870000000 0.0238296 0.00101198 -0.445367 0.760241 -1.46875 -1.45425 0.777582 0.800069 -0.79823 0.798572 0.456717 0.467257 1.20788 1.21544 1.21257 -1.37255 
890000000 0.0238792 0.00100744 -0.445243 0.75683 -1.4688 -1.45449 0.777447 0.799641 -0.79824 0.79858 0.456685 0.467117 1.20789 1.21539 1.21256 -1.37094 
910000000 0.0239304 0.00100295 -0.445119 0.753452 -1.46886 -1.45472 0.777308 0.799218 -0.798252 0.798587 0.456652 0.466979 1.2079 1.21535 1.21255 -1.36934 
930000000 0.0239808 0.000998544 -0.444997 0.750108 -1.46892 -1.45495 0.777172 0.798801 -0.798263 0.798594 0.456619 0.466842 1.20791 1.2153 1.21253 -1.36775 
950000000 0.0240306 0.000994172 -0.444877 0.746797 -1.46897 -1.45518 0.777042 0.798389 -0.798273 0.7986 0.456588 0.466707 1.20792 1.21526 1.21252 -1.36618 
970000000 0.0240819 0.00098984 -0.444757 0.743519 -1.46903 -1.45541 0.776907 0.797982 -0.798284 0.798607 0.456556 0.466573 1.20793 1.21522 1.21251 -1.36463 
990000000 0.0241326 0.000985585 -0.444638 0.740273 -1.46908 -1.45563 0.776775 0.79758 -0.798294 0.798613 0.456525 0.466441 1.20794 1.21518 1.21249 -1.3631 
10000000 0.0241819 0.000981401 -0.44452 0.737059 -1.46914 -1.45585 0.776645 0.797183 -0.798305 0.798619 0.456494 0.46631 1.20795 1.21513 1.21248 -1.36158 
30000000 0.0242334 0.00097717 -0.444406 0.733877 -1.46919 -1.45607 0.776518 0.796792 -0.798315 0.798625 0.456464 0.46618 1.20796 1.21509 1.21247 -1.36008 
50000000 0.0242843 0.000973017 -0.44429 0.730727 -1.46925 -1.45628 0.77639 0.796406 -0.798325 0.798631 0.456433 0.466052 1.20797 1.21506 1.21246 -1.35859 
70000000 0.0243353 0.000968864 -0.444175 0.727607 -1.4693 -1.45649 0.776263 0.796026 -0.798335 0.798636 0.456403 0.465925 1.20798 1.21502 1.21244 -1.35712 
90000000 0.0243855 0.000964731 -0.444064 0.724518 -1.46935 -1.4567 0.77614 0.795652 -0.798344 0.798641 0.456374 0.4658 1.20798 1.21498 1.21243 -1.35567 
110000000 0.0244364 0.000960281 -0.443953 0.72146 -1.4694 -1.45691 0.776016 0.795284 -0.798355 0.798646 0.456344 0.465675 1.20799 1.21494 1.21242 -1.35424 
130000000 0.0244872 0.000957744 -0.443842 0.718431 -1.46945 -1.45711 0.775893 0.794923 -0.798364 0.798649 0.456315 0.465553 1.208 1.21491 1.21241 -1.35282 
150000000 0.0245376 0.000955509 -0.443734 0.715431 -1.4695 -1.4573 0.775774 0.794572 -0.798373 0.798653 0.456287 0.465432 1.20801 1.21488 1.2124 -1.35142 
170000000 0.024589 0.00095285 -0.443628 0.712456 -1.46955 -1.4575 0.775653 0.794237 -0.798383 0.798657 0.456258 0.465314 1.20802 1.21485 1.21239 -1.35004 
190000000 0.0246407 0.000947438 -0.44352 0.709511 -1.4696 -1.45769 0.775533 0.793909 -0.798392 0.798662 0.456229 0.4652 1.20803 1.21482 1.21238 -1.34867 
210000000 0.0246911 0.000941618 -0.443417 0.706593 -1.46965 -1.45788 0.775419 0.793585 -0.7984 0.798667 0.456203 0.465088 1.20804 1.2148 1.21237 -1.34732 
230000000 0.0247433 0.00093636 -0.443312 0.703705 -1.4697 -1.45806 0.7753 0.793266 -0.79841 0.798672 0.456174 0.464978 1.20804 1.21477 1.21235 -1.34598 
250000000 0.0247948 0.000932129 -0.443208 0.700844 -1.46974 -1.45825 0.775184 0.792953 -0.798419 0.798677 0.456146 0.464871 1.20805 1.21475 1.21234 -1.34465 
270000000 0.0248466 0.000924094 -0.443105 0.698012 -1.46979 -1.45843 0.77507 0.792642 -0.798427 0.798682 0.456119 0.464766 1.20806 1.21472 1.21233 -1.34334 
290000000 0.0248976 0.00091893 -0.443006 0.695207 -1.46984 -1.45861 0.774959 0.792338 -0.798435 0.798687 0.456093 0.464662 1.20807 1.2147 1.21232 -1.34204 
310000000 0.0249498 0.000911468 -0.442905 0.692431 -1.46988 -1.45879 0.774846 0.792036 -0.798444 0.798692 0.456066 0.464562 1.20808 1.21467 1.21231 -1.34075 
330000000 0.0250019 0.000905914 -0.442805 0.68968 -1.46993 -1.45896 0.774735 0.791741 -0.798452 0.798698 0.456039 0.464463 1.20809 1.21465 1.2123 -1.33948 
350000000 0.0237992 0.000898486 -0.442695 0.68696 -1.46998 -1.45913 0.774611 0.791449 -0.798462 0.798703 0.456012 0.464365 1.20809 1.21463 1.21229 -1.33821 
370000000 0.0237641 0.00089094 -0.442602 0.684263 -1.47002 -1.45931 0.774505 0.791161 -0.79847 0.798708 0.455987 0.464271 1.2081 1.21461 1.21228 -1.33696 
390000000 0.0238148 0.000883546 -0.442508 0.681592 -1.47007 -1.45948 0.774398 0.790877 -0.798479 0.798714 0.455962 0.464178 1.20811 1.21459 1.21227 -1.33572 
410000000 0.0238661 0.000876656 -0.442415 0.678949 -1.47011 -1.45965 0.774292 0.790598 -0.798488 0.798719 0.455937 0.464087 1.20812 1.21457 1.21226 -1.3345 
430000000 0.0239177 0.000868753 -0.442323 0.67633 -1.47015 -1.45981 0.774188 0.790323 -0.798497 0.798725 0.455912 0.463998 1.20812 1.21455 1.21224 -1.33328 
450000000 0.0239687 0.000860849 -0.442234 0.673737 -1.4702 -1.45998 0.774088 0.790052 -0.798505 0.79873 0.455889 0.463911 1.20813 1.21453 1.21224 -1.33208 
470000000 0.0240206 0.000852974 -0.442144 0.671171 -1.47024 -1.46014 0.773984 0.789785 -0.798514 0.798736 0.455864 0.463825 1.20814 1.21451 1.21222 -1.33089 
490000000 0.0240724 0.000844525 -0.442055 0.668628 -1.47028 -1.4603 0.773882 0.789521 -0.798523 0.798741 0.45584 0.463742 1.20814 1.21449 1.21221 -1.32971 
510000000 0.0241241 0.000835922 -0.441967 0.666111 -1.47032 -1.46046 0.773782 0.789262 -0.798532 0.798747 0.455816 0.46366 1.20815 1.21447 1.2122 -1.32854 
530000000 0.024175 0.000827863 -0.441881 0.663617 -1.47036 -1.46062 0.773686 0.789008 -0.79854 0.798753 0.455794 0.463579 1.20816 1.21446 1.2122 -1.32739 
550000000 0.0242272 0.000820386 -0.441795 0.661148 -1.4704 -1.46077 0.773587 0.788758 -0.798549 0.79876 0.455771 0.463501 1.20816 1.21444 1.21219 -1.32625 
570000000 0.0242795 0.00081034 -0.441709 0.658704 -1.47044 -1.46093 0.773489 0.788511 -0.798557 0.798765 0.455748 0.463425 1.20817 1.21442 1.21218 -1.32511 
590000000 0.0243317 0.000801184 -0.441623 0.656283 -1.47048 -1.46108 0.773393 0.788268 -0.798565 0.798771 0.455725 0.46335 1.20818 1.21441 1.21217 -1.32399 
610000000 0.0243823 0.000792235 -0.441539 0.653886 -1.47052 -1.46123 0.773297 0.788029 -0.798573 0.798778 0.455702 0.463278 1.20818 1.21439 1.21216 -1.32288 
630000000 0.0244351 0.000782442 -0.441457 0.651512 -1.47056 -1.46138 0.773206 0.787793 -0.79858 0.798783 0.455681 0.463206 1.20819 1.21438 1.21215 -1.32178 
650000000 0.0244873 0.000774426 -0.441375 0.649161 -1.4706 -1.46153 0.773112 0.787562 -0.798588 0.79879 0.455658 0.463137 1.2082 1.21437 1.21214 -1.32069 
670000000 0.02454 0.000763322 -0.441292 0.646833 -1.47064 -1.46167 0.773019 0.787335 -0.798596 0.798796 0.455636 0.463069 1.2082 1.21435 1.21213 -1.31961 
690000000 0.0245923 0.000753997 -0.44121 0.644529 -1.47068 -1.46182 0.772927 0.78711 -0.798603 0.798803 0.455614 0.463003 1.20821 1.21434 1.21212 -1.31854 
710000000 0.0246436 0.000743589 -0.441131 0.642247 -1.47071 -1.46196 0.772841 0.786889 -0.79861 0.798809 0.455594 0.462938 1.20821 1.21433 1.21212 -1.31749 
730000000 0.0246968 0.000732932 -0.44105 0.639986 -1.47075 -1.4621 0.77275 0.786671 -0.798617 0.798815 0.455572 0.462875 1.20822 1.21431 1.21211 -1.31644 
750000000 0.0247495 0.000722727 -0.440971 0.637748 -1.47079 -1.46224 0.77266 0.786458 -0.798624 0.798822 0.455551 0.462814 1.20823 1.2143 1.2121 -1.3154 
770000000 0.024802 0.000713758 -0.440892 0.635531 -1.47082 -1.46238 0.772572 0.786248 -0.798631 0.79883 0.45553 0.462754 1.20823 1.21429 1.21209 -1.31438 
790000000 0.0248544 0.000701808 -0.440814 0.633337 -1.47086 -1.46251 0.772485 0.786041 -0.798638 0.798835 0.455509 0.462695 1.20824 1.21428 1.21208 -1.31336 
810000000 0.0249063 0.000690868 -0.440739 0.631163 -1.47089 -1.46264 0.772403 0.785836 -0.798644 0.798843 0.45549 0.462639 1.20825 1.21427 1.21208 -1.31235 
830000000 0.0249596 0.00067979 -0.440661 0.629012 -1.47093 -1.46278 0.772316 0.785636 -0.79865 0.79885 0.455469 0.462583 1.20825 1.21426 1.21207 -1.31135 
850000000 0.0253267 0.00066872 -0.440581 0.62688 -1.47096 -1.46291 0.772224 0.785438 -0.798657 0.798858 0.455448 0.462528 1.20826 1.21425 1.21206 -1.31037 
870000000 0.0237592 0.000656965 -0.440503 0.624769 -1.471 -1.46304 0.772134 0.785245 -0.798665 0.798866 0.455427 0.462475 1.20826 1.21425 1.21205 -1.30939 
890000000 0.0237763 0.000645379 -0.440433 0.622675 -1.47104 -1.46317 0.772052 0.785054 -0.798672 0.798874 0.455408 0.462423 1.20827 1.21424 1.21204 -1.30843 
910000000 0.0238285 0.000633662 -0.440362 0.620605 -1.47107 -1.4633 0.771971 0.784866 -0.798679 0.798882 0.455389 0.462372 1.20828 1.21423 1.21203 -1.30747 
930000000 0.0238795 0.000621873 -0.440292 0.618556 -1.4711 -1.46342 0.771891 0.784682 -0.798686 0.79889 0.45537 0.462322 1.20828 1.21422 1.21202 -1.30652 
950000000 0.0239324 0.000609652 -0.440225 0.616526 -1.47113 -1.46355 0.771815 0.7845 -0.798693 0.798898 0.455353 0.462274 1.20828 1.21422 1.21202 -1.30559 
970000000 0.023985 0.000597859 -0.440157 0.614515 -1.47117 -1.46367 0.771736 0.784322 -0.798701 0.798906 0.455334 0.462227 1.20829 1.21421 1.21201 -1.30466 
990000000 0.0240376 0.000585679 -0.44009 0.612523 -1.4712 -1.46379 0.771658 0.784147 -0.798708 0.798915 0.455316 0.462181 1.20829 1.21421 1.212 -1.30374 
10000000 0.0240899 0.000574465 -0.440023 0.61055 -1.47123 -1.46391 0.771582 0.783975 -0.798715 0.798924 0.455298 0.462137 1.2083 1.2142 1.21199 -1.30283 
30000000 0.0241429 0.000560143 -0.439957 0.608598 -1.47126 -1.46403 0.771506 0.783804 -0.798723 0.798932 0.45528 0.462095 1.2083 1.2142 1.21198 -1.30192 
50000000 0.0241947 0.000547666 -0.439894 0.606662 -1.47129 -1.46415 0.771435 0.783638 -0.798729 0.79894 0.455264 0.462053 1.20831 1.21419 1.21198 -1.30103 
70000000 0.0242477 0.000534862 -0.43983 0.604747 -1.47133 -1.46426 0.771359 0.783475 -0.798736 0.798948 0.455246 0.462013 1.20831 1.21419 1.21197 -1.30015 
90000000 0.0243005 0.000522108 -0.439766 0.60285 -1.47136 -1.46438 0.771285 0.783313 -0.798743 0.798958 0.455228 0.461974 1.20832 1.21418 1.21196 -1.29927 
110000000 0.0243531 0.000508552 -0.439702 0.600972 -1.47139 -1.46449 0.771212 0.783154 -0.79875 0.798966 0.455211 0.461937 1.20832 1.21418 1.21195 -1.2984 
130000000 0.0244063 0.000495718 -0.439636 0.599115 -1.47142 -1.46461 0.77114 0.783 -0.798757 0.798975 0.455194 0.461899 1.20833 1.21418 1.21195 -1.29755 
150000000 0.0244578 0.000482918 -0.439572 0.597274 -1.47145 -1.46472 0.771069 0.782847 -0.798764 0.798985 0.455178 0.461864 1.20833 1.21418 1.21194 -1.2967 
170000000 0.0245113 0.000469252 -0.43951 0.595452 -1.47148 -1.46483 0.771001 0.782697 -0.798769 0.798993 0.455162 0.461828 1.20834 1.21417 1.21193 -1.29586 
190000000 0.0245649 0.000456936 -0.439443 0.593651 -1.47151 -1.46493 0.77093 0.78255 -0.798775 0.799003 0.455145 0.461795 1.20834 1.21417 1.21193 -1.29502 
210000000 0.0246178 0.000441853 -0.439382 0.591864 -1.47154 -1.46504 0.77086 0.782404 -0.798781 0.799012 0.455128 0.461763 1.20835 1.21417 1.21192 -1.2942 
230000000 0.024671 0.00042971 -0.439319 0.590096 -1.47156 -1.46515 0.770791 0.782262 -0.798787 0.799022 0.455112 0.461731 1.20835 1.21417 1.21191 -1.29338 
250000000 0.0247239 0.000414271 -0.439257 0.588343 -1.47159 -1.46525 0.770723 0.782121 -0.798793 0.79903 0.455096 0.461701 1.20836 1.21417 1.21191 -1.29257 
270000000 0.0247773 0.000401804 -0.439197 0.586606 -1.47162 -1.46536 0.770656 0.781983 -0.798798 0.799041 0.455079 0.461671 1.20836 1.21417 1.2119 -1.29177 
290000000 0.0248296 0.000386536 -0.439134 0.584893 -1.47165 -1.46546 0.770592 0.781849 -0.798803 0.799049 0.455065 0.461643 1.20836 1.21417 1.2119 -1.29098 
310000000 0.0248832 0.00037284 -0.439073 0.583192 -1.47168 -1.46556 0.770526 0.781716 -0.798809 0.799059 0.455049 0.461616 1.20837 1.21417 1.21189 -1.2902 
330000000 0.0249367 0.000358272 -0.439013 0.581509 -1.4717 -1.46566 0.77046 0.781586 -0.798814 0.799068 0.455033 0.46159 1.20837 1.21417 1.21189 -1.28942 
350000000 0.0249902 0.000343883 -0.438952 0.579843 -1.47173 -1.46576 0.770395 0.781457 -0.79882 0.799078 0.455017 0.461565 1.20838 1.21417 1.21188 -1.28865 
370000000 0.0239149 0.000330659 -0.438885 0.57819 -1.47176 -1.46586 0.770316 0.781331 -0.798826 0.799089 0.455001 0.46154 1.20838 1.21417 1.21187 -1.28789 
390000000 0.0237583 0.000314778 -0.438829 0.576555 -1.47179 -1.46595 0.770253 0.781208 -0.798832 0.799097 0.454986 0.461517 1.20839 1.21417 1.21186 -1.28713 
410000000 0.0238087 0.000300365 -0.438772 0.574938 -1.47182 -1.46605 0.770191 0.781086 -0.798838 0.799108 0.454972 0.461494 1.20839 1.21418 1.21186 -1.28639 
430000000 0.0238602 0.000286956 -0.438717 0.573335 -1.47184 -1.46615 0.77013 0.780967 -0.798844 0.799118 0.454958 0.461472 1.20839 1.21418 1.21185 -1.28565 
450000000 0.0239137 0.000270931 -0.438664 0.571748 -1.47187 -1.46624 0.770073 0.78085 -0.798849 0.799127 0.454945 0.461451 1.2084 1.21418 1.21184 -1.28491 
470000000 0.0239669 0.000255736 -0.43861 0.570175 -1.47189 -1.46633 0.770012 0.780735 -0.798855 0.799137 0.454931 0.461432 1.2084 1.21418 1.21184 -1.28419 
490000000 0.0240203 0.000240685 -0.438555 0.568621 -1.47192 -1.46642 0.769952 0.780622 -0.798861 0.799147 0.454916 0.461413 1.20841 1.21419 1.21183 -1.28347 
510000000 0.0240733 0.000225856 -0.438502 0.567081 -1.47194 -1.46651 0.769893 0.780511 -0.798867 0.799158 0.454903 0.461395 1.20841 1.21419 1.21183 -1.28276 
530000000 0.0241262 0.000211553 -0.438449 0.565554 -1.47197 -1.4666 0.769835 0.780402 -0.798873 0.799168 0.454889 0.461377 1.20841 1.21419 1.21182 -1.28205 
550000000 0.0241794 0.000195158 -0.438396 0.564044 -1.47199 -1.46669 0.769777 0.780295 -0.798879 0.799177 0.454875 0.46136 1.20842 1.2142 1.21182 -1.28136 
570000000 0.0242326 0.00017981 -0.438344 0.562548 -1.47202 -1.46678 0.76972 0.78019 -0.798884 0.799187 0.454862 0.461345 1.20842 1.2142 1.21181 -1.28067 
590000000 0.0242848 0.000164642 -0.438292 0.561067 -1.47204 -1.46686 0.769664 0.780087 -0.79889 0.799198 0.454849 0.46133 1.20842 1.2142 1.21181 -1.27998 
610000000 0.0243385 0.00014859 -0.438244 0.559596 -1.47206 -1.46695 0.769611 0.779984 -0.798894 0.799208 0.454837 0.461316 1.20843 1.21421 1.2118 -1.27931 
630000000 0.0243922 0.000133687 -0.438194 0.558142 -1.47209 -1.46704 0.769555 0.779885 -0.798899 0.799219 0.454824 0.461301 1.20843 1.21421 1.2118 -1.27864 
650000000 0.0244456 0.00011758 -0.438143 0.556704 -1.47211 -1.46712 0.7695 0.779787 -0.798905 0.799229 0.45481 0.461289 1.20843 1.21422 1.21179 -1.27797 
670000000 0.0244992 0.000101511 -0.438093 0.55528 -1.47214 -1.4672 0.769445 0.779691 -0.79891 0.799239 0.454798 0.461278 1.20844 1.21422 1.21178 -1.27731 
690000000 0.0245523 8.54056e-05 -0.438043 0.553869 -1.47216 -1.46728 0.769391 0.779597 -0.798915 0.79925 0.454785 0.461268 1.20844 1.21423 1.21178 -1.27666 
710000000 0.024606 6.92781e-05 -0.437994 0.552471 -1.47218 -1.46736 0.769338 0.779504 -0.79892 0.799261 0.454772 0.461258 1.20844 1.21423 1.21178 -1.27602 
730000000 0.0246599 5.31641e-05 -0.437943 0.551088 -1.47221 -1.46744 0.769285 0.779413 -0.798924 0.799271 0.454759 0.461248 1.20845 1.21424 1.21177 -1.27538 
750000000 0.0247137 3.69745e-05 -0.437893 0.549719 -1.47223 -1.46752 0.769233 0.779324 -0.798929 0.799282 0.454747 0.461239 1.20845 1.21424 1.21177 -1.27475 
770000000 0.0247661 2.08226e-05 -0.437843 0.548363 -1.47225 -1.4676 0.769182 0.779236 -0.798933 0.799292 0.454735 0.46123 1.20845 1.21425 1.21176 -1.27412 
790000000 0.0248202 4.53209e-06 -0.437797 0.547019 -1.47227 -1.46768 0.769134 0.77915 -0.798936 0.799303 0.454723 0.461222 1.20846 1.21426 1.21176 -1.2735 
810000000 0.0248743 0.00101288 -0.43775 0.54569 -1.47229 -1.46776 0.769082 0.779058 -0.79894 0.799313 0.454711 0.461218 1.20846 1.21426 1.21175 -1.27288 
830000000 0.0249281 0.00144104 -0.437703 0.544372 -1.47231 -1.46783 0.769031 0.778975 -0.798945 0.799322 0.454699 0.461213 1.20846 1.21427 1.21175 -1.27226 
