Time gripper_l_joint gripper_r_joint yumi_joint_1_l yumi_joint_1_r yumi_joint_2_l yumi_joint_2_r yumi_joint_3_l yumi_joint_3_r yumi_joint_4_l yumi_joint_4_r yumi_joint_5_l yumi_joint_5_r yumi_joint_6_l yumi_joint_6_r yumi_joint_7_l yumi_joint_7_r 
611000000 0.00415839 0.00156942 -0.418762 -0.912577 -1.46668 -1.35823 0.743769 -1.03818 -0.793029 3.11768 0.446033 0.901761 1.19946 1.19965 1.20041 0.000908661 
631000000 0.00416113 0.00156574 -0.418781 -0.913667 -1.46668 -1.36601 0.743769 -1.04134 -0.793029 3.14271 0.446033 0.882316 1.19946 1.19964 1.20041 0.00537112 
651000000 0.00416403 0.00157568 -0.418796 -0.916475 -1.46668 -1.35406 0.74377 -1.04013 -0.79303 3.14107 0.446033 0.904815 1.19946 1.19965 1.20042 -0.0050635 
671000000 0.0041626 0.0015768 -0.418811 -0.915906 -1.46668 -1.37522 0.743772 -1.02634 -0.79303 3.14228 0.446033 0.897388 1.19946 1.19965 1.20042 -0.00143803 
691000000 0.00416177 0.00157467 -0.418825 -0.914911 -1.46667 -1.35148 0.743775 -1.05 -0.79303 3.1393 0.446033 0.894217 1.19946 1.19965 1.20043 0.000678881 
711000000 0.00416444 0.0015798 -0.418844 -0.914957 -1.46667 -1.36734 0.743775 -1.04053 -0.793031 3.14209 0.446033 0.890054 1.19946 1.19964 1.20043 0.000706056 
731000000 0.0041636 0.00157652 -0.418858 -0.913402 -1.46667 -1.34713 0.743778 -1.05551 -0.793031 3.14165 0.446033 0.896142 1.19946 1.19964 1.20044 0.00631529 
751000000 0.00416012 0.00158035 -0.418874 -0.914915 -1.46666 -1.36902 0.743781 -1.03682 -0.793031 3.14203 0.446033 0.895621 1.19946 1.19964 1.20044 0.00119661 
771000000 0.00416516 0.00158351 -0.418888 -0.916158 -1.46667 -1.35098 0.743781 -1.05111 -0.793031 3.13608 0.446033 0.892335 1.19946 1.19964 1.20045 -0.00505457 
791000000 0.00416331 0.00158292 -0.418907 -0.915805 -1.46666 -1.3648 0.743783 -1.04023 -0.793032 3.13784 0.446033 0.889984 1.19946 1.19964 1.20045 -0.00318805 
811000000 0.00416538 0.00158305 -0.418919 -0.916658 -1.46666 -1.35578 0.743783 -1.04493 -0.793032 3.1377 0.446033 0.895137 1.19946 1.19964 1.20046 -0.00734802 
831000000 0.00416115 0.00158046 -0.418937 -0.915402 -1.46666 -1.36643 0.743788 -1.03876 -0.793032 3.1447 0.446033 0.891069 1.19946 1.19964 1.20046 0.000355108 
851000000 0.0041649 0.0015828 -0.41895 -0.915144 -1.46666 -1.35131 0.743787 -1.05072 -0.793033 3.14318 0.446033 0.895223 1.19946 1.19964 1.20047 -0.000266441 
871000000 0.00416626 0.00158465 -0.418969 -0.91498 -1.46665 -1.36718 0.743788 -1.03864 -0.793033 3.14253 0.446033 0.890728 1.19946 1.19964 1.20047 0.00250253 
891000000 0.00416736 0.00158677 -0.418982 -0.915769 -1.46665 -1.35631 0.743789 -1.0364 -0.793033 3.14164 0.446033 0.907468 1.19946 1.19964 1.20048 -0.00262819 
911000000 0.00416219 0.00158432 -0.418997 -0.914895 -1.46665 -1.36872 0.743793 -1.0348 -0.793033 3.14065 0.446033 0.897996 1.19946 1.19964 1.20048 0.000960383 
931000000 0.0041673 0.00158808 -0.419015 -0.915447 -1.46665 -1.35182 0.743793 -1.04693 -0.793034 3.14164 0.446033 0.897324 1.19946 1.19964 1.20049 -0.00095237 
951000000 0.00416276 0.0015875 -0.419029 -0.915426 -1.46665 -1.36898 0.743796 -1.03569 -0.793034 3.13973 0.446033 0.891266 1.19946 1.19964 1.20049 -0.00200963 
971000000 0.00416785 0.0015896 -0.419046 -0.915873 -1.46664 -1.34902 0.743797 -1.05435 -0.793034 3.14267 0.446033 0.892079 1.19947 1.19964 1.20049 -0.00172624 
991000000 0.00416232 0.00158812 -0.419057 -0.915476 -1.46665 -1.3701 0.743799 -1.03178 -0.793035 3.14097 0.446033 0.896509 1.19947 1.19964 1.2005 3.70763e-06 
11000000 0.00416626 0.00158811 -0.419079 -0.9152 -1.46664 -1.34967 0.743801 -1.05532 -0.793035 3.14312 0.446033 0.890964 1.19947 1.19964 1.2005 0.00114321 
31000000 0.00416339 0.00159242 -0.419088 -0.915112 -1.46664 -1.36871 0.743801 -1.03389 -0.793035 3.14431 0.446033 0.893439 1.19947 1.19964 1.20051 0.00130687 
51000000 0.00416714 0.00159598 -0.41911 -0.915736 -1.46663 -1.35738 0.743803 -1.04129 -0.793035 3.14493 0.446033 0.900215 1.19947 1.19964 1.20051 0.000826992 
71000000 0.00416432 0.00159062 -0.419118 -0.913333 -1.46664 -1.35909 0.743803 -1.04303 -0.793036 3.13972 0.446032 0.893916 1.19947 1.19964 1.20052 0.00414234 
91000000 0.00416498 0.00159173 -0.41914 -0.913547 -1.46663 -1.36665 0.743806 -1.03556 -0.793036 3.13941 0.446033 0.893971 1.19947 1.19964 1.20052 0.00568124 
111000000 0.00416865 0.00159876 -0.419154 -0.915694 -1.46663 -1.3543 0.743806 -1.04745 -0.793037 3.13285 0.446032 0.891104 1.19947 1.19964 1.20053 -0.00465544 
131000000 0.00416687 0.00159561 -0.41917 -0.911953 -1.46663 -1.36356 0.743807 -1.04115 -0.793037 3.14385 0.446032 0.894602 1.19947 1.19964 1.20053 0.0117494 
151000000 0.00416438 0.00159475 -0.419189 -0.914953 -1.46662 -1.36057 0.743813 -1.04436 -0.793037 3.13012 0.446033 0.889724 1.19947 1.19964 1.20054 -0.00251614 
171000000 0.00416962 0.00159593 -0.419203 -0.913887 -1.46662 -1.35708 0.743811 -1.04546 -0.793037 3.14198 0.446032 0.88755 1.19947 1.19964 1.20054 0.00769995 
191000000 0.00416553 0.00159551 -0.419214 -0.915329 -1.46662 -1.35867 0.743813 -1.04229 -0.793038 3.13692 0.446032 0.900602 1.19947 1.19964 1.20055 -0.00268118 
211000000 0.00416749 0.00159518 -0.419232 -0.914079 -1.46662 -1.35114 0.743813 -1.06491 -0.793038 3.14159 0.446032 0.88075 1.19947 1.19964 1.20055 0.00354459 
231000000 0.00416471 0.00159817 -0.41925 -0.914986 -1.46661 -1.36704 0.743818 -1.03158 -0.793038 3.13716 0.446032 0.899798 1.19947 1.19964 1.20056 0.000154282 
251000000 0.00416652 0.00159814 -0.419262 -0.916192 -1.46662 -1.35442 0.743818 -1.04947 -0.793039 3.13735 0.446032 0.883865 1.19947 1.19964 1.20056 -0.00528985 
